ID tabla;Nombre de la tabla;Descripción de la tabla;ID variable;Nombre de la variable o la columna;Descripción de la variable o la columna;Tipo de llave que corresponde a la variable;Tabla a la que hace referencia la variable (si la opción de la columna anterior es igual a FK);Condición de la variable (indique si es o no campo obligatorio);Tipo de dato;Longitud de la variable;Dominios (categorías, valores permitidos);"Regla de validación
 (en lenguaje natural)";Otro tipo de chequeos;Tipo de variable;Uso de la variable;Origen de la variable
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P53_L1;P1077S3;3. Estufa eléctrica o de gas;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P54_L1;P1077S6;4. Calentador de agua eléctrico o de gas o ducha eléctrica;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P55_L1;P1077S27;5. Plancha;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P56_L1;P1077S10;6. Equipo de sonido;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P57_L1;P1077S28;7. Suscripción a plataformas de transmisión de video o música por internet;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P58_L1;P1077S7;8. Tv a color convencional (cuadrado o gordo);No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P59_L1;P1077S8;9. Tv LCD, plasma o LED (delgado o diseño plano);No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P60_L1;P1077S11;10. Aire acondicionado;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P61_L1;P1077S12;11. Ventilador o abanico;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P62_L1;P1077S14;12. Consolas para juegos electrónicos: Play Station, X-box, Wii, PSP, Nintendo, Gameboy, etc.;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P63_L1;P1077S15;13. Carro particular;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P64_L1;P1077S15A1;Cuántos?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P1077S15=1
2. Debe aceptar valores entre 1 y 10";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P65_L1;P1077S16;14. Moto;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P66_L1;P1077S16A1;Cuántas?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P1077S16=1
2. Debe aceptar valores entre 1 y 10";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P67_L1;P1077S17;15. Bicicleta;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P68_L1;P1077S30;16. Patineta eléctrica;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P69_L1;P1077S18;17. Casa, apartamento  o finca de recreo;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P70_L1;P1077S21;18. Computador de escritorio;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P71_L1;P1077S21A1;Cuántos?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P1077S21=1
2. Debe aceptar valores entre 1 y 10";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P72_L1;P1077S22;19. Computador portátil;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P73_L1;P1077S22A1;Cuántos?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P1077S22=1
2. Debe aceptar valores entre 1 y 10";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P74_L1;P1077S23;20. Tableta ;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P75_L1;P1077S23A1;Cuántas?;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P1077S23=1
2. Debe aceptar valores entre 1 y 10";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P76_L1;P1076;11.  ¿Cuál es la principal razón  por la que el hogar  no tiene computador (de escritorio, portátil o tableta)?;No aplica (NA);;No;NUMBER;22;"1.  No están interesados
2.  No saben cómo usarlo
3.  Es demasiado costoso
4. Otra";"1. Debe tener información cuando P1077S21= 2 y P1077S22= 2 y P1077S23=2
2. Debe aceptar valores de 1 a 4";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P77_L1;P1075;12. ¿El hogar tiene conexión a internet?;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P78_L1;P1075S1;Fijo;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P1075=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P79_L1;P1075S2;Movil;No aplica (NA);;No;NUMBER;22;"1. Sí
2. No";"1. Debe tener información cuando P1075=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P80_L1;P1074;13. ¿Cuál es la razón principal por la que el hogar no tiene conexión a internet?;No aplica (NA);;No;NUMBER;22;"1. Es muy costoso
2. No lo considera necesario
3. No tiene un dispositivo para conectarse
4. Puede acceder desde el trabajo, la institución educativa, la vivienda de otra persona
5. Puede conectarse sin costo desde lugares de acceso público 
6. No sabe usarlo
7. No hay cobertura en la zona
8. Aunque en la zona hay cobertura, la calidad
del servicio es deficiente
9. Otra";"1. Debe tener información cuando P1075=2
2. Debe aceptar valores de 1 a 9";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P81_L1;P795;14. ¿Qué servicio usa el hogar para ver televisión?;No aplica (NA);;No;NUMBER;22;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P82_L1;P795S1;Señal abierta;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información debe ser cuando P1077S9=1 ó P1077S8=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P83_L1;P795S1A1; a.Análoga;No aplica (NA);;No;NUMBER;22;"1. Si
2. No";"1. Debe tener información cuando P795S1=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P84_L1;P795S1A2;b. TDT;No aplica (NA);;No;NUMBER;22;"1. Si
2. No";"1. Debe tener información cuando P795S1=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P85_L1;P795S2;2. Cable;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información debe ser cuando P1077S9=1 ó P1077S8=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P86_L1;P795S3;3. Satelital;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información debe ser cuando P1077S9=1 ó P1077S8=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P87_L1;P795S4;4. IPTV;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información debe ser cuando P1077S9=1 ó P1077S8=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P88_L1;P1913;15. ¿Cuánto tiempo gastaria usted caminando  para llegar a los siguientes servicios o establecimientos más cercanos a la vivienda?;No aplica (NA);;No;NUMBER;22;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P89_L1;P1913S1;1. Paradero o estación de transporte público;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P90_L1;P1913S2;2. Establecimiento educativo o de cuidado de niños y niñas (colegio, jardín infantil, hogar comunitario o centro de desarrollo infantil);No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P91_L1;P1913S3;3.Hospital o centro de salud;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P92_L1;P1913S10;4.Supermercado o tienda;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P93_L1;P1913S9;5. Plaza de mercado;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P94_L1;P1913S5;6. Estación de policía o CAI;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P95_L1;P1913S6;7. Droguería o farmacia;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P96_L1;P1913S7;8. Parque o zonas verdes;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P97_L1;P1913S11;9. Escenarios culturales o recreativos (biblioteca, casa de la cultura, teatro, etc.);No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P98_L1;P1913S12;10. Espacios deportivos (cancha, pista, coliseo);No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P99_L1;P1913S8;11. Banco, cajero automático o corresponsal bancario;No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P100_L1;P1913S13;12. Centro de venta o acopio (sólo para centros poblados y rural disperso);No aplica (NA);;No;NUMBER;22;;"1. Debe tener información cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y Clase=2
2. Debe aceptar valores entre 0 y 120 ó 999";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P101_L1;P3202;16. En los últimos 12 meses, ¿cuáles de los siguientes eventos se presentaron en su hogar? ;No aplica (NA);;No;NUMBER;22;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P102_L1;P3202S1;1. El jefe/a de hogar perdió su empleo;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información  debe ser cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y debe tener valor 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P103_L1;P3202S2;2. El/la cónyuge perdió su empleo;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información  debe ser cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y debe tener valor 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P104_L1;P3202S3;3. Otro miembro del hogar perdió su empleo;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información  debe ser cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y debe tener valor 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P105_L1;P3202S4;4. Tuvieron que cerrar el negocio del cual derivaban su ingreso;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información  debe ser cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y debe tener valor 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P106_L1;P3202S5;5. No pudieron vender la producción de su finca o negocio;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información  debe ser cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y debe tener valor 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P107_L1;P3202S6;6. Se atrasaron en el pago del jardín o colegio;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información  debe ser cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y debe tener valor 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_L;DBF_ENCV_591_3;L. CONDICIONES DE VIDA DEL HOGAR Y TENENCIA DE BIENES;P108_L1;P3202S7;7. No pudieron pagar la universidad o la matrícula del programa técnico o tecnológico;No aplica (NA);;No;NUMBER;22;;1. Pregunta de selección múltiple si tiene información  debe ser cuando P5002=1 tabla DBF_ENCV_591_1 and P70>=1 tabla DBF_ENCV_590_1  y P205>= 1 tabla DBF_ENCV_591_1 y debe tener valor 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
